epoch,mol_loss,rec_loss,nce_loss,total_loss,val_auc,lr
1,2.9605629444122314,2.9305899143218994,7.2623114585876465,3.8089232444763184,0.6300536347468149,0.0009999383779245895
2,2.1456077098846436,2.1988587379455566,7.227691173553467,3.1833248138427734,0.636232480621022,0.000999753526902683
3,1.7009810209274292,1.7341346740722656,7.580451011657715,2.89013671875,0.6263889665663694,0.0009994454925435043
4,1.9447108507156372,1.9206451177597046,6.962405681610107,2.9386234283447266,0.5910402568203936,0.000999014350849922
5,1.4165245294570923,1.4307894706726074,7.11843729019165,2.562613010406494,0.7501223140680753,0.0009984602081996978
6,1.3007417917251587,1.3394790887832642,6.546984672546387,2.365485429763794,0.7806690641044285,0.0009977832013192388
7,1.2992563247680664,1.2987149953842163,6.620708465576172,2.363330364227295,0.7686218834241227,0.0009969834972498627
8,1.0977925062179565,1.1085039377212524,6.592639923095703,2.2010467052459717,0.797123801747184,0.000996061293306582
9,1.5697531700134277,1.5962234735488892,7.524234771728516,2.77123761177063,0.8015329806154293,0.0009950168170294207
10,0.8979313969612122,0.9034924507141113,6.5742082595825195,2.0354111194610596,0.8041825594792005,0.0009938503261272716
11,1.6106064319610596,1.6219539642333984,7.809788227081299,2.8549818992614746,0.8085958770036129,0.0009925621084143099
12,1.0711357593536377,1.073776364326477,7.440728664398193,2.3461105823516846,0.8087837943647163,0.0009911524817389804
13,1.32741379737854,1.300182819366455,7.296935081481934,2.510425567626953,0.8080610395856871,0.0009896217939055723
14,1.0181351900100708,1.0154619216918945,7.11765193939209,2.236969232559204,0.8087863670428743,0.0009879704225884047
15,1.091460943222046,1.0903027057647705,7.168119430541992,2.3063292503356934,0.8139492287558304,0.0009861987752386398
16,1.0178494453430176,1.0254313945770264,6.458840847015381,2.1090805530548096,0.8187989507947339,0.0009843072889837514
17,1.0059839487075806,1.0133053064346313,6.646911144256592,2.1370980739593506,0.8191790919564658,0.0009822964305196704
18,1.0322831869125366,1.0372275114059448,6.4794769287109375,2.12369966506958,0.8183943691905011,0.0009801666959956333
19,0.868644654750824,0.8867989182472229,6.419469356536865,1.9860713481903076,0.8231390588472165,0.0009779186108917661
20,0.7590318918228149,0.7607445120811462,6.350854396820068,1.8780815601348877,0.8282395610787351,0.0009755527298894296
21,0.8562628626823425,0.8407618403434753,6.967495918273926,2.0723090171813965,0.8348751691815528,0.0009730696367343592
22,1.1994327306747437,1.2113687992095947,7.5865159034729,2.481623888015747,0.8371479625507544,0.0009704699440926359
23,0.7656162977218628,0.775971531867981,6.55859375,1.928354024887085,0.8455313698951914,0.0009677542933995191
24,0.7335134148597717,0.7358147501945496,6.46478271484375,1.880687952041626,0.8522799521258151,0.0009649233547011819
25,0.901328980922699,0.9233558773994446,7.145920276641846,2.159058094024658,0.8545168957841636,0.000961977826489388
26,0.8149048686027527,0.7913040518760681,6.6566481590271,1.9738132953643799,0.8535382154562029,0.0009589184355291488
27,0.7868894934654236,0.7831214070320129,6.607527732849121,1.949509859085083,0.8524259795751724,0.0009557459366794051
28,0.7462742328643799,0.7545115351676941,6.3381757736206055,1.8679494857788086,0.8558937260209617,0.000952461112706777
29,0.7298846244812012,0.7238265872001648,6.278268337249756,1.8371381759643555,0.8579882216082593,0.0009490647740924278
30,0.7259712815284729,0.7292664647102356,6.250936031341553,1.8322824239730835,0.8618288945313811,0.00094555775883209
31,0.6844313144683838,0.699370265007019,6.2820634841918945,1.8099334239959717,0.8631666312457354,0.0009419409322293028
32,0.630901575088501,0.6336389183998108,6.22402286529541,1.7506208419799805,0.8597694097381461,0.0009382151866819101
33,0.6436058878898621,0.6247996091842651,6.292181015014648,1.7657983303070068,0.854698381449872,0.0009343814414618769
34,0.6242241263389587,0.6256639361381531,6.250069618225098,1.749969244003296,0.8573241350767888,0.0009304406424884702
35,0.634162187576294,0.6125901937484741,6.285066604614258,1.7557142972946167,0.8691783089674612,0.0009263937620948695
36,0.6263642311096191,0.6283190250396729,6.241333961486816,1.7501401901245117,0.8784724443798168,0.000922241798788257
37,0.6226783990859985,0.6175976991653442,6.333156108856201,1.7627416849136353,0.8963970201675595,0.0009179857770034514
38,0.6639438271522522,0.6848533153533936,6.274538993835449,1.794426679611206,0.8921330857596671,0.000913626746850144
39,0.6381127834320068,0.6095060110092163,6.172849178314209,1.7336174249649048,0.8775547253386428,0.0009091657838537996
40,0.6066931486129761,0.5875916481018066,6.151230812072754,1.7079601287841797,0.8921382870437691,0.0009046039886902867
41,0.5859488844871521,0.5956425070762634,6.1677632331848145,1.7061892747879028,0.9255200724824106,0.0008999424869143022
42,0.5859311819076538,0.5974922180175781,6.123205184936523,1.6980104446411133,0.9392837887719376,0.0008951824286816577
43,0.6122798919677734,0.611786961555481,6.111358165740967,1.7118984460830688,0.945811344392121,0.0008903249884654961
44,0.582579493522644,0.5766681432723999,6.119474411010742,1.687593936920166,0.9507959083231731,0.0008853713647665072
45,0.6179302334785461,0.5899344086647034,6.104433059692383,1.7040324211120605,0.9548151027393429,0.000880322779817216
46,0.5807386040687561,0.5723613500595093,6.085293292999268,1.6782987117767334,0.9545695238308296,0.0008751804792804151
47,0.5663883686065674,0.5648751258850098,6.078700542449951,1.668245553970337,0.9497767922059036,0.000869945731941816
48,0.5684028267860413,0.5663867592811584,6.130870342254639,1.6800899505615234,0.9491987785371528,0.0008646198293969955
49,0.5552963018417358,0.5600106120109558,6.104420185089111,1.6670068502426147,0.9483255780136687,0.0008592040857327133
50,0.5519393086433411,0.5544900894165039,6.06890869140625,1.65635347366333,0.9448029104819857,0.0008536998372026809
51,0.5411972999572754,0.5515450835227966,6.077194690704346,1.6525359153747559,0.9433415733604769,0.0008481084418978613
52,0.5769943594932556,0.5630872845649719,6.169126033782959,1.689857840538025,0.9428494647710877,0.0008424312794113804
53,0.5606720447540283,0.5658515095710754,6.057512283325195,1.6621118783950806,0.9412748738828424,0.000836669750498132
54,0.5518990755081177,0.5593576431274414,6.0488176345825195,1.6542662382125854,0.9389314996476549,0.0008308252767291643
55,0.5605255961418152,0.5419239401817322,6.035223007202148,1.6480244398117065,0.9329596425095916,0.000824899300140927
56,0.5595667362213135,0.5502884387969971,6.055832862854004,1.6551086902618408,0.9125754186194784,0.0008188932828794707
57,0.5420764684677124,0.5485771894454956,6.0393242835998535,1.6441264152526855,0.888965559669355,0.000812808706839685
58,0.5407904982566833,0.5350795984268188,6.0524468421936035,1.6408374309539795,0.9005402624131722,0.000806647073299662
59,0.5602824687957764,0.5500442981719971,6.079779624938965,1.6600866317749023,0.9159612308587152,0.0008004099025502793
60,0.5532559156417847,0.5433432459831238,6.034049987792969,1.6454496383666992,0.9153013948389839,0.0007940987335200906
61,0.5519903302192688,0.5431693196296692,6.053431987762451,1.6487503051757812,0.9147455845012918,0.0007877151233956179
62,0.5392020344734192,0.5386970043182373,6.026622295379639,1.636484146118164,0.9173723448283575,0.0007812606472371395
63,0.5356306433677673,0.5402988195419312,6.019012451171875,1.6341742277145386,0.9205182268654712,0.000774736897590067
64,0.559781551361084,0.5585544109344482,6.003727912902832,1.6480799913406372,0.9195378687039295,0.0007681454840920089
65,0.5357454419136047,0.5360361933708191,6.031322956085205,1.6349773406982422,0.8985924654086643,0.0007614880330756165
66,0.5194535255432129,0.5305500626564026,6.007358551025391,1.6214730739593506,0.8724415834274785,0.0007547661871673105
67,0.525458574295044,0.5262751579284668,5.991559028625488,1.6190053224563599,0.874558394201407,0.0007479816048819877
68,0.5556101202964783,0.5487626791000366,5.998427867889404,1.641434669494629,0.8865705081598639,0.0007411359602138068
69,0.524613082408905,0.5350480079650879,5.978870391845703,1.619638442993164,0.9009148107962998,0.0007342309422231565
70,0.5220984220504761,0.5228208899497986,5.971047401428223,1.6121771335601807,0.9106821512063623,0.0007272682546199037
71,0.5200421214103699,0.5226085186004639,5.992877960205078,1.615635871887207,0.9181938121497523,0.0007202496153430296
72,0.5237621068954468,0.5348228812217712,5.99470329284668,1.6223746538162231,0.9122456683929712,0.000713176756136754
73,0.5182892084121704,0.5221758484840393,5.984344005584717,1.6130547523498535,0.9087809979754141,0.000706051422123252
74,0.509543776512146,0.5157409310340881,5.979471683502197,1.6060082912445068,0.905575329135021,0.000698875371372073
75,0.5159072875976562,0.5227804183959961,5.979104518890381,1.6112959384918213,0.8965080368228543,0.0006916503744663626
76,0.5320001244544983,0.5317223072052002,5.972067356109619,1.619902491569519,0.8755933938099126,0.0006843782140659969
77,0.5281177759170532,0.5229920148849487,5.963592529296875,1.6131623983383179,0.8859218576973411,0.0006770606844677392
78,0.5345041751861572,0.5485694408416748,5.992694854736328,1.6317684650421143,0.8921760942271338,0.0006696995911625234
79,0.5255343914031982,0.5255155563354492,5.979331016540527,1.616286277770996,0.9348218700014541,0.0006622967503899759
80,0.5111251473426819,0.5139193534851074,5.972030162811279,1.6044237613677979,0.9508946767933243,0.0006548539886902865
81,0.522297203540802,0.522211492061615,5.984936237335205,1.614790678024292,0.9547165579803358,0.0006473731424535361
82,0.524240255355835,0.5232476592063904,5.967391014099121,1.6124733686447144,0.9544358004944015,0.0006398560574665953
83,0.5061895251274109,0.5067806839942932,5.970596790313721,1.5993074178695679,0.9534476683705999,0.000632304588457704
84,0.5170586109161377,0.5156106352806091,5.981175899505615,1.6093028783798218,0.9488838491739466,0.0006247205986388451
85,0.5271205306053162,0.5279858112335205,5.975684642791748,1.6171793937683105,0.9067596559322603,0.0006171059592460251
86,0.5146799087524414,0.513468861579895,5.986097812652588,1.6084791421890259,0.9257270052907687,0.0006094625490775734
87,0.5189548134803772,0.5194553732872009,5.973644256591797,1.6100928783416748,0.9407055290209282,0.0006017922540305783
88,0.5292057394981384,0.538905680179596,5.983262538909912,1.6238970756530762,0.9211099987695887,0.0005940969666355699
89,0.521115779876709,0.5136559009552002,5.989504814147949,1.6118097305297852,0.9298986588516907,0.0005863785855895654
90,0.510506808757782,0.5080717206001282,5.9894280433654785,1.6053171157836914,0.9335314481940918,0.0005786390152875957
91,0.5142711400985718,0.5183501243591309,5.952746391296387,1.6035977602005005,0.9393160031766983,0.000570880165352823
92,0.5138865113258362,0.512331485748291,5.950060844421387,1.6004993915557861,0.9471857138063334,0.0005631039501653704
93,0.519968569278717,0.5273422598838806,5.963582992553711,1.6116409301757812,0.9510202346729902,0.0005553122883899776
94,0.5056228637695312,0.5131009817123413,5.968263149261475,1.601142168045044,0.9531934206552498,0.0005475071025025983
95,0.5262194871902466,0.5199556946754456,5.959915637969971,1.6104531288146973,0.9545775215042338,0.0005396903183160591
96,0.5115190148353577,0.513900876045227,5.95849084854126,1.6018661260604858,0.9561571458932226,0.0005318638645048925
97,0.5124373435974121,0.5175502896308899,5.9799885749816895,1.6079927682876587,0.9570829185355868,0.0005240296721294668
98,0.5028532147407532,0.5062426328659058,5.946040630340576,1.5928465127944946,0.9565156430017562,0.0005161896741595254
99,0.5054354071617126,0.49427303671836853,5.951465606689453,1.5901765823364258,0.9514894128701022,0.0005083458049972547
100,0.5109211206436157,0.5097360610961914,5.9555745124816895,1.5993777513504028,0.9191242267983579,0.0005005000000000003
101,0.5033568739891052,0.49885326623916626,5.955753326416016,1.5920346975326538,0.8831302222570218,0.000492654195002746
102,0.5239691734313965,0.5237213373184204,5.961568832397461,1.6113899946212769,0.8058591626491873,0.0004848103258404752
103,0.5121928453445435,0.5133587121963501,5.9624409675598145,1.6027088165283203,0.7934752966969049,0.0004769703278705338
104,0.51118004322052,0.5207439064979553,5.962612628936768,1.6052920818328857,0.8022109372378384,0.00046913613549510823
105,0.5049521923065186,0.506135880947113,5.9544901847839355,1.5953333377838135,0.8728515900269571,0.0004613096816839418
106,0.503131628036499,0.507168173789978,5.971247673034668,1.5983693599700928,0.9515382937551033,0.00045349289749740235
107,0.5104911923408508,0.5109977126121521,5.962505340576172,1.6010966300964355,0.9569125065715149,0.0004456877116100232
108,0.5043904185295105,0.49683618545532227,5.933864116668701,1.5872634649276733,0.9580062303553651,0.00043789604983463036
109,0.5046823620796204,0.5018462538719177,5.955656051635742,1.5937426090240479,0.9580944284739545,0.0004301198346471779
110,0.5095750689506531,0.5094423294067383,5.954643249511719,1.5985356569290161,0.9570515430476169,0.00042236098471240503
111,0.497940331697464,0.49855300784111023,5.952337741851807,1.5890649557113647,0.9551645395465375,0.0004146214144104352
112,0.501523494720459,0.5044823884963989,5.956068515777588,1.593616008758545,0.9525710562521671,0.0004069030333644309
113,0.5053620934486389,0.49811887741088867,5.971303939819336,1.5956532955169678,0.9527162447847339,0.0003992077459694224
114,0.5064982175827026,0.4992274343967438,5.959171295166016,1.5941245555877686,0.9540805471974587,0.0003915374509224275
115,0.5022963285446167,0.5055123567581177,5.958830833435059,1.5948896408081055,0.9552855672755338,0.0003838940407539756
116,0.5124613046646118,0.5109009742736816,5.943976879119873,1.5981403589248657,0.9560139707609534,0.0003762794013611554
117,0.5003490447998047,0.5006682276725769,5.946939468383789,1.5897948741912842,0.9567443876466706,0.0003686954115422966
118,0.4957430958747864,0.4978271424770355,5.967005252838135,1.5908291339874268,0.9570310734779253,0.00036114394253340535
119,0.4982682168483734,0.496521919965744,5.958475112915039,1.5896111726760864,0.9517981342490576,0.00035362685754646456
120,0.502590537071228,0.5022922158241272,5.941506862640381,1.590254545211792,0.9498510643057684,0.00034614601130971426
121,0.5050976276397705,0.5133551955223083,5.945528507232666,1.5964868068695068,0.9291309381326832,0.0003387032496100247
122,0.5002661347389221,0.5097527503967285,5.954045295715332,1.5948166847229004,0.8913649176183712,0.0003313004088374773
123,0.49855709075927734,0.49925509095191956,5.939845561981201,1.5870939493179321,0.8730237357523966,0.0003239393155322615
124,0.5120217800140381,0.5075079798698425,5.9424285888671875,1.5962976217269897,0.8785962125703293,0.0003166217859340038
125,0.5010274052619934,0.5059946775436401,5.9648332595825195,1.5957756042480469,0.9068016576995783,0.0003093496255336381
126,0.5108965635299683,0.5109665393829346,5.943099021911621,1.597365140914917,0.9322589232782631,0.00030212462862792735
127,0.4995558261871338,0.5013101696968079,5.933764934539795,1.5870994329452515,0.9455761680518115,0.0002949485778767485
128,0.5053840279579163,0.5097017288208008,5.943662643432617,1.5947668552398682,0.9502392031409045,0.0002878232438632466
129,0.4979133903980255,0.49415847659111023,5.9433488845825195,1.585498571395874,0.9516605518953927,0.00028075038465697074
130,0.4936213493347168,0.49761372804641724,5.9373650550842285,1.5839670896530151,0.9539758503819867,0.00027373174538009677
131,0.5088730454444885,0.5110753178596497,5.948024272918701,1.5975842475891113,0.95511263856109,0.00026676905777684405
132,0.5024692416191101,0.4977046847343445,5.947403430938721,1.589550256729126,0.9560099439603583,0.0002598640397861935
133,0.502840518951416,0.49628251791000366,5.952340602874756,1.5901174545288086,0.9568290623147393,0.0002530183951180127
134,0.5059264898300171,0.4954279661178589,5.952890872955322,1.5911200046539307,0.9574248610194517,0.0002462338128326898
135,0.4996570944786072,0.5010136961936951,5.941244125366211,1.588517189025879,0.9582271451102338,0.00023951196692438383
136,0.4974763095378876,0.49876469373703003,5.955367565155029,1.5895699262619019,0.958735081263073,0.0002328545159079913
137,0.49797171354293823,0.5045251250267029,5.9378662109375,1.5885720252990723,0.9585519177637833,0.00022626310240993336
138,0.5037370324134827,0.5066818594932556,5.9630842208862305,1.5967843532562256,0.9577801143163946,0.00021973935276286093
139,0.5136886835098267,0.5166459083557129,5.98316764831543,1.6087673902511597,0.9490962629053366,0.00021328487660438256
140,0.49144697189331055,0.49214258790016174,5.94923734664917,1.5832833051681519,0.9245366942204226,0.00020690126647990995
141,0.5075016617774963,0.5066431760787964,5.941868305206299,1.594031572341919,0.9320086464357221,0.0002005900974497212
142,0.497575044631958,0.5030695796012878,5.9406609535217285,1.5883899927139282,0.9461844386528114,0.00019435292670033839
143,0.4953990578651428,0.4941551089286804,5.929686546325684,1.581758975982666,0.9499890381539355,0.00018819129316031543
144,0.4928799569606781,0.4964412450790405,5.934856414794922,1.5826997756958008,0.9549258397557074,0.00018210671712052962
145,0.5046828389167786,0.49840930104255676,5.959441184997559,1.5931251049041748,0.9532501314302971,0.00017610069985907347
146,0.5258433818817139,0.5256637334823608,5.947939395904541,1.6101908683776855,0.9436033713269426,0.0001701747232708361
147,0.4935469627380371,0.5025516748428345,5.952110290527344,1.5888614654541016,0.9434145591212627,0.00016433024950186832
148,0.5054238438606262,0.5081536769866943,5.9332966804504395,1.592090368270874,0.9420897417254841,0.00015856872058862012
149,0.5049062371253967,0.5109367370605469,5.942880630493164,1.5949132442474365,0.951929564546258,0.00015289155810213915
150,0.49361589550971985,0.49597597122192383,5.939975738525391,1.583832025527954,0.954404928356506,0.00014730016279731968
151,0.4972437918186188,0.497450053691864,5.942411422729492,1.5863598585128784,0.9559771702777373,0.00014179591426728737
152,0.49844199419021606,0.5004664063453674,5.933855056762695,1.586334466934204,0.9573394592901644,0.00013638017060300516
153,0.4913407266139984,0.49658364057540894,5.933316707611084,1.5818331241607666,0.9579237927987382,0.00013105426805818453
154,0.49196144938468933,0.49280646443367004,5.942116737365723,1.582330584526062,0.9580991823357681,0.00012581952071958556
155,0.5074728727340698,0.5085077881813049,5.9813385009765625,1.6026599407196045,0.9583798279661302,0.00012067722018278467
156,0.5013696551322937,0.4988226890563965,5.934928894042969,1.5870628356933594,0.9581330186463239,0.00011562863523349344
157,0.5046620965003967,0.4979269504547119,5.942806720733643,1.5895969867706299,0.9579489603024575,0.00011067501153450448
158,0.5065006613731384,0.49382805824279785,5.937734127044678,1.58767831325531,0.9578430330756927,0.00010581757131834274
159,0.49851465225219727,0.4984600841999054,5.957343101501465,1.5902584791183472,0.957832854218633,0.00010105751308569835
160,0.4964905083179474,0.49380674958229065,5.941744804382324,1.584467887878418,0.9579599221485219,9.63960113097139e-05
161,0.4988834857940674,0.49588191509246826,5.933481216430664,1.5846024751663208,0.958028265903066,9.183421614620096e-05
162,0.4992373585700989,0.49645134806632996,5.944744110107422,1.5872243642807007,0.9580607040189707,8.737325314985651e-05
163,0.4970322549343109,0.4935934841632843,5.932958602905273,1.5828421115875244,0.9581433652867417,8.301422299654919e-05
164,0.49971064925193787,0.4992719292640686,5.930474758148193,1.5856881141662598,0.958212044608002,7.875820121174366e-05
165,0.4928489923477173,0.49421557784080505,5.948862552642822,1.5845983028411865,0.9579508618471828,7.460623790513114e-05
166,0.4957714080810547,0.5019036531448364,5.947165012359619,1.5885030031204224,0.9581336338519703,7.055935751153016e-05
167,0.48786690831184387,0.4942994713783264,5.9323859214782715,1.5793437957763672,0.9584448719812979,6.66185585381235e-05
168,0.48773065209388733,0.4871691167354584,5.936559200286865,1.577271819114685,0.9589040950324941,6.278481331809019e-05
169,0.5007629990577698,0.5096597075462341,5.952402114868164,1.5946495532989502,0.9593194147716468,5.905906777069766e-05
170,0.48952099680900574,0.4993758201599121,5.925048351287842,1.5805684328079224,0.9596413351081085,5.544224116791034e-05
171,0.4938686192035675,0.4950058162212372,5.9398274421691895,1.5835152864456177,0.9599581660160401,5.1935225907572586e-05
172,0.4948540925979614,0.49643126130104065,5.9394121170043945,1.5843966007232666,0.9601839464882943,4.8538887293223374e-05
173,0.4944448471069336,0.49500802159309387,5.933436870574951,1.5824685096740723,0.960433943691905,4.525406332059523e-05
174,0.5031358599662781,0.5007479190826416,5.941564559936523,1.5898663997650146,0.960525553405443,4.208156447085157e-05
175,0.49710023403167725,0.49397197365760803,5.940298557281494,1.5844886302947998,0.96057689511303,3.902217351061242e-05
176,0.4973313808441162,0.4987107217311859,5.937460899353027,1.585909128189087,0.9606038523059026,3.607664529881848e-05
177,0.500781238079071,0.496966689825058,5.9481635093688965,1.5887320041656494,0.9605903177816804,3.324570660048127e-05
178,0.4930025637149811,0.49058395624160767,5.939690113067627,1.5813727378845215,0.9605503853424459,3.053005590736441e-05
179,0.5012499690055847,0.5068057775497437,5.940781593322754,1.5913786888122559,0.9605396472075256,2.793036326564115e-05
180,0.5091333985328674,0.5089618563652039,5.941370010375977,1.5955121517181396,0.9606026218946098,2.5447270110570835e-05
181,0.4928072690963745,0.4942258596420288,5.931323051452637,1.5810779333114624,0.9605548595653293,2.3081389108234126e-05
182,0.4902710020542145,0.4918588697910309,5.943069934844971,1.5814659595489502,0.9604992114182167,2.0833304004367014e-05
183,0.4970057010650635,0.4911395013332367,5.949647426605225,1.585187554359436,0.9604437869822485,1.8703569480329935e-05
184,0.4888455867767334,0.49187982082366943,5.943323612213135,1.5809550285339355,0.9601549758951242,1.669271101624885e-05
185,0.4934495687484741,0.4961705207824707,5.9371256828308105,1.58327317237854,0.960288419592622,1.4801224761360576e-05
186,0.49641352891921997,0.49144119024276733,5.927968978881836,1.580735683441162,0.9602659366226328,1.3029577411595725e-05
187,0.4909649193286896,0.4930112957954407,5.928457736968994,1.5792820453643799,0.9600786903949621,1.1378206094427965e-05
188,0.4980170726776123,0.4997946321964264,5.938530921936035,1.5868308544158936,0.960127235713247,9.847518261019994e-06
189,0.4948574900627136,0.4916529953479767,5.941013336181641,1.582806944847107,0.9601323810695629,8.43789158569046e-06
190,0.49743780493736267,0.49428239464759827,5.955032825469971,1.5876946449279785,0.960111408149797,7.149673872728745e-06
191,0.53795325756073,0.5418635010719299,5.97108268737793,1.6261433362960815,0.9599078869363876,5.983182970579516e-06
192,0.48725295066833496,0.4929344654083252,5.936150550842285,1.5793050527572632,0.9599244415610564,4.938706693418361e-06
193,0.489072322845459,0.4868182837963104,5.935484409332275,1.5774531364440918,0.9600370801221463,4.016502750137796e-06
194,0.49855223298072815,0.4952269196510315,5.946976184844971,1.586906909942627,0.9600437914564712,3.216798680761545e-06
195,0.497596800327301,0.4887808561325073,5.938611030578613,1.582273244857788,0.9600203017863334,2.5397918003025844e-06
196,0.4942588210105896,0.49247995018959045,5.944230556488037,1.5835416316986084,0.9599735461572019,1.985649150078358e-06
197,0.5019922852516174,0.4934106171131134,5.9399094581604,1.586143136024475,0.9599587812216864,1.554507456496034e-06
198,0.5025050640106201,0.5025381445884705,5.944565773010254,1.590930461883545,0.9600319906936163,1.246473097317066e-06
199,0.4925653040409088,0.4978159964084625,5.943588733673096,1.5848702192306519,0.9602516191094059,1.0616220754105364e-06
200,0.5027754902839661,0.5029239058494568,5.940072059631348,1.5902941226959229,0.9602068768805718,1e-06
